615013323,3424689853,1927254768,325172868
4061773950,428445518,1316387899,3845543794
2314062430,3571362188,1889417271,4151711123
2389414340,1845367587,3317916059,3122932184
1497463169,3346260967,2492096875,108166098
3865323698,2109923339,1604068688,3291019560
540797189,1394258231,482324582,1746537966
67040799,2590199528,1122849667,3246821284
3312482417,3786342570,1376441291,2428266612
281013417,1566002028,1781162761,2955312125
1105979752,245003397,1478182959,2451078511
8.6206911687982554e+01
9.0746444950036428e+04
1,1.7046648992446962e-02,1.5189452384934969e+00
1,1.7046648992446962e-02,1.5189584708061279e+00
1,2.0578695704453816e-02,1.5677957168007661e+00
2,2.2689103756180502e-02,1.8077780441134126e+00
2,2.3501788006576239e-02,1.6709365117287942e+00
2,2.7083042821537180e-02,1.7831212642616194e+00
2,2.4306144581754327e-02,1.6888025977423211e+00
2,2.7216541689835737e-02,1.8384015589644020e+00
2,2.9853086136517187e-02,1.9566960751442282e+00
2,2.6544988218248966e-02,1.8342135752603344e+00
2,2.9458688117244832e-02,1.9651646477756475e+00
2,2.4807611323060051e-02,1.7687628507969189e+00
2,7.7201218177655961e-02,1.7219413405446315e+00
3,3.0370247671947272e-02,2.1278675662864286e+00
3,3.0087627656083922e-02,2.4594319130056470e+00
3,3.0135641011746220e-02,2.2799081889190438e+00
3,3.0837355874862016e-02,2.0280049572463139e+00
3,2.7651926440697555e-02,2.1864656846186725e+00
3,2.9411426661987768e-02,2.1531212017573349e+00
3,3.3247806939325525e-02,2.3092339310056218e+00
3,3.4824861074483231e-02,2.3104342664756614e+00
3,3.7513187530150004e-02,2.3267544104684710e+00
3,3.0553485095596074e-02,2.3327326011673226e+00
3,3.5780669820283377e-02,2.2936286657416183e+00
3,3.5639646305193166e-02,2.2781316956380886e+00
3,3.7658699613950811e-02,2.3566442480696481e+00
3,3.7658699613950811e-02,2.3566264883134926e+00
3,3.5413916239704524e-02,2.3656048017701528e+00
3,2.9782605046783588e-02,2.3380632479506858e+00
3,3.5093744918015576e-02,2.3446815900167874e+00
3,3.0500607121596728e-02,2.3826637184728230e+00
3,2.5908864924400723e-02,2.3830592447263235e+00
3,3.6414033163936814e-02,2.2174147500208106e+00
3,3.2781552169934280e-02,2.0905489206519601e+00
3,3.8161112981797057e-02,2.3276325122880830e+00
3,3.9461700682303029e-02,2.3982108954377899e+00
3,3.5612769953232953e-02,2.1856136152451562e+00
3,3.5242261673291662e-02,2.2210245651877325e+00
3,3.8942196369615295e-02,2.4102760796306795e+00
3,3.9362728705876128e-02,2.4271611622694782e+00
3,3.9529793389590347e-02,2.4275157562344054e+00
3,3.3442056067025730e-02,2.4276645662025849e+00
3,3.2378128780300948e-02,2.0367280904072018e+00
3,3.1529999363371475e-02,2.4348611305680219e+00
3,3.9528003872266897e-02,2.4119133019403773e+00
3,4.0114626855383896e-02,2.4394722701083875e+00
3,3.8397592868522873e-02,2.3503133596051993e+00
3,3.6313318690333794e-02,2.2432215306221015e+00
3,4.0865122146932789e-02,2.4453914970588086e+00
3,3.6006721768112739e-02,2.3548436037072351e+00
3,3.9994271602074492e-02,2.4459537195920591e+00
3,3.9123484609934360e-02,2.3980541305460474e+00
3,3.2032424241270091e-02,2.0352513699539800e+00
3,3.4670901373477128e-02,2.3496544506766956e+00
3,3.4670901373477128e-02,2.3496367262303295e+00
3,3.8506289967182916e-02,2.3684284016894015e+00
3,3.0837355874862016e-02,2.0912489085522097e+00
3,3.0837355874862016e-02,2.0912489085522097e+00
3,3.9459544166057639e-02,2.4225929823176506e+00
3,3.6269267614188021e-02,2.2500733581410595e+00
3,3.4715076643318528e-02,2.3316892127296223e+00
3,3.4715076643318528e-02,2.3316892127296223e+00
3,3.9787770790378540e-02,2.4589303144064236e+00
3,3.9533850625193719e-02,2.4329556964606160e+00
3,2.8775371904765500e-02,2.3316287341713893e+00
3,3.5846977058387894e-02,2.4107698861581763e+00
3,3.5846977058387894e-02,2.4107698861581763e+00
3,3.9362728705876128e-02,2.4624668927734308e+00
3,3.3442056067025730e-02,2.1789826302687052e+00
3,3.3442056067025730e-02,2.1789826302687052e+00
3,3.9645543573620851e-02,2.4460685398623081e+00
3,3.7836876933682706e-02,2.4663629241608760e+00
3,3.7836876933682706e-02,2.4663812338233675e+00
3,3.9196486563402286e-02,2.4675488550117031e+00
3,3.5116250952617889e-02,2.2197607325549487e+00
3,3.5639646305193166e-02,2.3493193560870620e+00
3,3.5639646305193166e-02,2.3493016333343357e+00
3,3.8426801924788534e-02,2.3819582896134781e+00
3,3.8640794851126016e-02,2.4716222300653099e+00
3,3.8640794851126016e-02,2.4716405658778706e+00
3,3.5827973359478710e-02,2.2442880902603739e+00
3,3.5176508544695159e-02,2.2110827767386847e+00
3,3.3924214118678866e-02,2.3474516658630589e+00
3,3.3924214118678866e-02,2.3474516658630589e+00
3,3.1101886565595319e-02,2.0130937590047484e+00
3,3.2806884598409317e-02,2.0944219271023803e+00
3,3.7321748796628570e-02,2.4746260265644060e+00
3,3.7768268689362373e-02,2.3509983234630569e+00
3,3.6278449146589287e-02,2.3974392556809758e+00
3,3.1071583983826617e-02,2.4757835027932646e+00
3,3.5607402635602900e-02,2.2380505558075603e+00
3,3.7055537313966144e-02,2.3157546365385127e+00
3,3.8952433872651265e-02,2.4260262862077382e+00
3,3.8952433872651265e-02,2.4260262862077382e+00
3,3.3843704146088380e-02,2.1507216560899454e+00
3,3.3773907552772750e-02,2.1478867121409131e+00
3,3.9014056009569108e-02,2.4786579665665940e+00
3,3.9014056009569108e-02,2.4786579665665940e+00
3,3.6385631056606763e-02,2.2837134081527739e+00
3,4.1089547501522980e-02,2.4839466435806457e+00
3,3.0342944362390413e-02,2.2279497247769973e+00
3,3.0342944362390413e-02,2.2279497247769973e+00
3,3.8038523893908036e-02,2.4851953177076331e+00
3,3.8492066174603351e-02,2.4019638087008288e+00
3,3.0909147743171470e-02,2.0172724132646067e+00
3,3.5238555952616143e-02,2.2316640293160721e+00
3,3.0660079868681810e-02,2.0937142547173977e+00
3,3.0660079868681810e-02,2.0937142547173977e+00
3,3.5983887831774267e-02,2.2710981673539048e+00
3,3.7321748796628570e-02,2.4505650258191833e+00
3,3.7321748796628570e-02,2.4505467949080213e+00
3,3.7500892395877589e-02,2.3534023131943700e+00
3,3.6223333652595766e-02,2.2854803999807403e+00
3,3.1517907259889191e-02,2.4941036382506394e+00
3,3.3887233969607668e-02,2.2170899640308743e+00
3,3.3887233969607668e-02,2.2170729159765044e+00
3,3.5622027663019640e-02,2.4441844730532738e+00
3,3.5622027663019640e-02,2.4441662739593153e+00
3,3.4280349502943577e-02,2.3328042667416153e+00
3,3.4280349502943577e-02,2.3328042667416153e+00
3,3.8259312382515669e-02,2.4027664614628814e+00
3,3.9905378901003256e-02,2.4963277610340522e+00
3,3.9559957224461040e-02,2.5011756003201966e+00
3,3.6492765472629411e-02,2.3078199060026932e+00
3,4.1708872819143157e-02,2.5024598705073826e+00
3,3.9157071357053333e-02,2.4545393729821940e+00
3,3.6413568315078762e-02,2.3053767750005809e+00
3,4.1748885476469294e-02,2.5073239298152377e+00
3,3.5780669820283377e-02,2.3809462233917182e+00
3,3.5780669820283377e-02,2.3809462233917182e+00
3,3.5898167009895406e-02,2.3561121604348045e+00
3,3.5898167009895406e-02,2.3561121604348045e+00
3,4.0690698436337533e-02,2.5080210360380621e+00
3,3.6906422564956798e-02,2.3356153189070388e+00
3,3.9008085563740753e-02,2.4515717177927936e+00
3,5.2786421510837470e-02,2.2065082181093505e+00
3,3.5242261673291662e-02,2.3498369878873393e+00
3,3.5242261673291662e-02,2.3498369878873393e+00
3,2.7085217521869962e-02,2.5104721072737335e+00
3,3.9861511348897996e-02,2.5113166096621096e+00
3,3.9861511348897996e-02,2.5113351422526939e+00
4,4.1247589838640145e-02,2.6076984735181710e+00
4,3.6445659986322078e-02,2.6267581342783379e+00
4,4.0731671556448530e-02,2.6166506450248819e+00
4,4.1446789410321108e-02,3.0903355287486387e+00
4,4.1738864603502450e-02,2.6782100789548831e+00
4,4.2024023744454492e-02,2.6790033772929398e+00
4,4.0521833969324468e-02,2.9903978261626860e+00
4,4.1538209899304762e-02,2.7026033270707557e+00
4,4.1787891596230919e-02,2.6213077675016496e+00
4,4.1978212716967958e-02,2.6343777544851874e+00
4,4.1384837869413049e-02,3.1518174436068782e+00
4,4.1633017731092369e-02,2.7802751024513968e+00
4,4.2580056209182822e-02,2.9347182420364137e+00
4,4.1297377018823314e-02,2.8028650941874726e+00
4,4.1968512965005970e-02,2.6725778537362790e+00
4,4.2269464236519901e-02,2.9311944939561210e+00
4,4.1906874908696219e-02,2.8117635465717048e+00
4,4.2149499685965923e-02,2.7176958804406550e+00
4,4.3292270253380047e-02,2.9857170531977801e+00
4,3.6151666401942742e-02,2.8322649851094388e+00
4,4.1297377018823314e-02,2.7500006923550124e+00
4,4.2247723625226913e-02,2.6360684371562799e+00
4,4.1923490579216613e-02,2.7355291851623811e+00
4,4.2957737044395455e-02,3.0145414213324280e+00
4,4.1906874908696219e-02,2.7766673118384015e+00
4,4.1384837869413049e-02,2.8822277260208513e+00
4,4.0904288619023295e-02,2.9096691604669798e+00
4,3.4909983569302819e-02,2.9776062971523860e+00
4,4.2062667633404514e-02,2.8926522793297553e+00
4,4.2834975151778192e-02,2.7950507553322761e+00
4,3.8653356837178091e-02,2.5294273903324571e+00
4,4.0931782209400448e-02,2.7953589874322535e+00
4,4.2546966713192344e-02,2.8932622873225040e+00
4,4.3537575427200791e-02,2.7844729714802248e+00
4,3.6633793448939987e-02,2.9824502843231206e+00
4,4.1009482999181619e-02,2.7928497220752191e+00
4,4.2320324597872466e-02,2.8019320465035276e+00
4,4.1188972300165570e-02,2.8991157766060893e+00
4,4.0459900678893414e-02,2.8033192127074265e+00
4,4.1403987945885089e-02,2.9357110684570347e+00
4,4.0865122146932789e-02,2.7928617462728718e+00
4,3.3505583214732848e-02,2.9653218004284012e+00
4,3.1093264051044723e-02,2.8106440950830138e+00
4,4.1320902788570195e-02,2.8170647831299722e+00
4,4.2590094516675364e-02,2.9518438248268355e+00
4,4.2247723625226913e-02,2.9451797665609112e+00
4,4.1811395320496395e-02,2.9833488887283486e+00
4,4.1533976018023819e-02,2.9766263210141966e+00
4,4.3117414892576006e-02,2.8330116820448721e+00
4,3.7652285824541047e-02,2.5626046211608213e+00
4,4.2642244986537209e-02,2.8508764503298081e+00
4,4.1926902752146666e-02,2.9907116214890421e+00
4,4.1463838907916752e-02,2.8387502468740262e+00
4,4.1787891596230919e-02,2.8424936511911087e+00
4,4.3117414892576006e-02,3.0463016606740214e+00
4,4.2461417282293690e-02,2.9825742755812126e+00
4,4.3117414892576006e-02,3.0377010944796941e+00
4,4.5567965514165608e-02,2.7927881600534343e+00
4,4.0100201906621960e-02,2.8775462394927924e+00
4,4.0100201906621960e-02,2.8725314172941392e+00
4,4.2062667633404514e-02,2.8654076748639472e+00
4,3.6973628448498171e-02,3.0039616568287903e+00
4,4.2767794011894594e-02,2.8804391153233317e+00
4,4.1738864603502450e-02,2.8838907297734662e+00
4,4.0904288619023295e-02,2.9661822377746376e+00
4,4.1743782064220927e-02,3.0941037762016532e+00
4,4.1743782064220927e-02,2.5994638796480816e+00
4,4.5732554476434671e-02,2.8374568938064488e+00
4,4.2213420684322080e-02,2.8826544152436941e+00
4,3.9461700682303029e-02,2.8761750997813356e+00
4,4.1923490579216613e-02,2.8997578330621607e+00
4,4.1978212716967958e-02,3.0770463926157205e+00
4,4.0418050104826971e-02,2.5218178466608592e+00
4,4.1726956554000202e-02,2.5821612377520635e+00
4,4.1726956554000202e-02,2.5821045945264869e+00
4,4.3074265578337295e-02,2.9048399786661014e+00
4,4.5289208505663425e-02,2.8187061024227509e+00
4,4.2024023744454492e-02,3.0370769353290972e+00
4,4.1446789410321108e-02,3.0036327067339039e+00
4,4.5309426957688331e-02,2.7865719876670401e+00
4,4.3130054904603164e-02,2.9142995998197141e+00
4,4.2220952825783600e-02,2.6315453980568861e+00
4,3.2507949338163700e-02,2.8458857463225171e+00
4,4.1853143052680633e-02,3.0013110760707877e+00
4,4.3887716005902050e-02,2.9191737789200078e+00
4,4.3887716005902050e-02,2.9204816065145680e+00
4,3.9461700682303029e-02,2.9432453728446411e+00
4,4.5736221008511366e-02,2.9207863633873985e+00
4,4.1704528830102019e-02,2.9823754223061756e+00
4,4.6304356612872154e-02,2.9054558712705929e+00
4,4.1633017731092369e-02,3.0346448296807069e+00
4,4.6261769373760003e-02,2.8777502655121583e+00
4,4.6261769373760003e-02,2.8777299622613857e+00
4,4.0904288619023295e-02,3.0043446153035438e+00
4,4.1744723546291281e-02,3.0434161826424275e+00
4,4.1826048070742389e-02,2.5404637768253382e+00
4,4.0865122146932789e-02,2.9310941850761592e+00
4,4.0865122146932789e-02,2.9444315577312619e+00
4,4.6029471804109941e-02,2.9298184376482408e+00
4,4.2062667633404514e-02,3.0404811952377431e+00
4,4.2062667633404514e-02,3.0420552788019499e+00
4,4.2270707003097228e-02,2.9316055606109086e+00
4,3.8942196369615295e-02,2.9134554169285618e+00
4,4.1738864603502450e-02,2.9351299083672933e+00
4,3.4867535746360007e-02,2.9764092124156303e+00
4,4.0144684016268001e-02,2.7562474042231924e+00
4,4.5742478734782530e-02,2.9420895058722043e+00
4,4.2270707003097228e-02,2.6596152385622340e+00
4,4.6443894073807952e-02,2.8747413252452634e+00
4,4.2270707003097228e-02,2.6037877904952467e+00
4,3.3482719781786734e-02,2.9622361962891919e+00
4,4.2362655067090735e-02,2.5975349939973404e+00
4,4.2247666794712861e-02,2.9385788855590045e+00
4,4.7071325057087401e-02,2.9260412886401896e+00
4,4.2461417282293690e-02,3.0952067829322951e+00
4,4.2461417282293690e-02,3.0929407791896169e+00
4,4.1738864603502450e-02,2.9237781711866400e+00
4,4.5649464288570162e-02,2.9544648610899209e+00
4,4.2786721350391271e-02,2.6447084544093418e+00
4,4.3058217522245659e-02,2.9561767868843840e+00
4,4.1738864603502450e-02,2.5888594243093017e+00
4,4.3156181740616285e-02,2.9568664388643686e+00
4,3.5116250952617889e-02,2.5173352444968704e+00
4,3.9262260576763110e-02,2.9574823290704044e+00
4,4.3509288100083296e-02,3.0490313631683277e+00
4,4.5253776568618072e-02,2.8135005160541944e+00
4,4.5561249732991124e-02,2.8148113139529998e+00
4,4.5124284065980007e-02,2.8435014792288160e+00
4,4.5124284065980007e-02,2.8434611972513344e+00
4,4.9020922726745436e-02,2.9321944133656417e+00
4,4.0267815709392876e-02,2.7752871026600832e+00
4,4.2279596138310602e-02,2.9525934112048016e+00
4,4.0927475493649099e-02,3.0661394270941691e+00
4,4.1353756842339939e-02,2.5679932591021903e+00
4,4.0258262968205248e-02,2.9017384073356749e+00
4,3.7768014387830312e-02,2.6590787101651898e+00
4,4.1320902788570195e-02,2.5147549454382121e+00
4,4.1533976018023819e-02,2.9761230502187019e+00
4,4.1533976018023819e-02,2.9692703577007640e+00
4,4.3716716840072403e-02,2.9650299816486223e+00
4,4.0258262968205248e-02,2.5772577057248434e+00
4,4.0258262968205248e-02,3.0740281873765420e+00
4,3.7376092647959651e-02,2.6765403596252808e+00
4,4.0382998135161656e-02,2.9269531762528680e+00
4,4.3941501276815981e-02,3.1272094019596737e+00
4,4.1247589838640145e-02,2.9776826656554851e+00
4,3.8600323927624941e-02,2.5312991513086751e+00
4,4.1739814739816077e-02,2.9670644638932591e+00
4,4.1288670083062654e-02,2.9448705713565850e+00
4,4.0582491614534207e-02,2.9048383922219658e+00
4,4.0250019662347356e-02,3.0249653299785972e+00
4,4.0250019662347356e-02,3.0328372701015303e+00
4,4.0144684016268001e-02,2.9793087767775779e+00
4,4.2686250447251502e-02,3.0616529591919699e+00
4,4.1544856017288120e-02,2.5643785763864551e+00
4,4.1009482999181619e-02,3.0751309944746517e+00
4,3.9014056009569108e-02,2.9842938127463028e+00
4,4.3712758111236871e-02,2.9711288751969933e+00
4,4.5775783910618741e-02,2.9065759202048418e+00
4,4.1446789410321108e-02,2.5963584589235746e+00
4,4.7081283454217075e-02,2.9643601107476023e+00
4,4.0904288619023295e-02,3.0507006353501724e+00
4,4.2957737044395455e-02,2.9746497843948205e+00
4,4.4945143056507396e-02,2.8485578632985535e+00
4,4.2335729414086393e-02,2.9748788426311679e+00
4,4.2335729414086393e-02,2.9750069394436878e+00
4,4.1811395320496395e-02,2.9751104555659365e+00
4,4.1446789410321108e-02,2.6193931965375370e+00
4,4.0960637047028486e-02,2.8223060944358669e+00
4,4.3008475642219129e-02,3.0793296229324412e+00
4,4.2269464236519901e-02,2.7156594967896170e+00
4,4.4678445406333797e-02,2.8104439051009917e+00
4,4.1926902752146666e-02,2.6038417235739413e+00
4,4.1738864603502450e-02,2.9767642411447546e+00
4,4.0562854229676829e-02,2.5717512117325438e+00
4,4.1826048070742389e-02,3.0571774032945971e+00
4,4.2582732470136359e-02,2.7011028992021542e+00
4,4.2582732470136359e-02,2.7010639802172824e+00
4,4.1853143052680633e-02,3.1075951079453104e+00
4,4.2024023744454492e-02,2.9669029011507124e+00
4,4.0776425754262186e-02,2.9005154394549630e+00
4,4.1863008971808266e-02,3.1336174742909426e+00
4,4.1863008971808266e-02,2.6343227594379366e+00
4,4.2072342899183733e-02,2.6094073140359395e+00
4,4.0776425754262186e-02,3.0565970715068209e+00
4,4.0776425754262186e-02,3.0582092181065907e+00
4,4.3509288100083296e-02,2.7677673172474941e+00
4,4.1811395320496395e-02,3.0420555587024829e+00
4,4.6394766510862925e-02,2.9378357001750945e+00
4,4.7996763127733127e-02,2.9824375056219177e+00
4,4.2702223876954923e-02,2.9827517843453464e+00
4,4.2370834607819041e-02,2.6710229982984672e+00
4,4.1062729406683242e-02,2.5844993214652283e+00
4,4.1403987945885089e-02,2.6191847509574129e+00
4,4.1403987945885089e-02,2.6191847509574129e+00
4,4.1869573415779036e-02,2.5852489001674259e+00
4,4.0551426375345367e-02,3.0482139252870679e+00
4,4.0551426375345367e-02,3.0592756107949857e+00
4,4.4622706508925553e-02,2.8233164273326210e+00
4,4.4622706508925553e-02,2.8232963822014789e+00
4,4.1633017731092369e-02,3.0192495422329100e+00
4,4.2269464236519901e-02,3.0135070451858073e+00
4,4.1744723546291281e-02,2.9529743179967829e+00
4,4.0776425754262186e-02,2.9844950487311368e+00
4,4.1978212716967958e-02,2.6182140456029148e+00
4,4.1978212716967958e-02,2.6182140456029148e+00
4,4.0672603157571145e-02,2.8826368022795652e+00
4,4.7828470032393489e-02,2.9867030515035862e+00
4,4.3526674084781787e-02,2.9868459820512321e+00
4,4.7502744373681863e-02,2.9662569224116062e+00
4,4.1909182310238741e-02,3.0483934047097763e+00
4,4.6255383678487465e-02,2.8243357919597738e+00
4,4.1496841258982953e-02,2.5775836145363673e+00
4,4.1247589838640145e-02,2.9837453106596428e+00
4,4.8514331632379934e-02,2.9886763390457731e+00
4,4.0731671556448530e-02,2.9603334308573541e+00
4,4.2546966713192344e-02,3.1029868239282714e+00
4,3.3779168306808632e-02,3.0074313599439448e+00
4,4.6059393823850964e-02,2.9232702749611166e+00
4,4.1853143052680633e-02,2.9910767075396922e+00
4,3.7342940367685082e-02,2.7682150801927645e+00
4,4.1704528830102019e-02,2.9921346525786401e+00
4,3.8942196369615295e-02,2.9607026977841926e+00
4,4.2786721350391271e-02,3.0882100319213990e+00
4,4.3156181740616285e-02,2.6606345257850172e+00
4,4.0660898275948487e-02,2.9814649296465618e+00
4,4.0660898275948487e-02,2.9946026216529558e+00
4,4.2957737044395455e-02,2.9939968942792263e+00
4,4.4182646991167807e-02,2.6890917509914263e+00
4,4.1646536048935659e-02,2.5875079217683989e+00
4,4.6574558848297851e-02,2.9124228204502800e+00
4,4.2691156488069912e-02,2.9946641188188288e+00
4,4.1320902788570195e-02,2.9589168616191643e+00
4,4.8880443008555208e-02,2.9948626602283750e+00
4,4.2062667633404514e-02,2.9841752565202371e+00
4,4.2957737044395455e-02,2.6561653052832077e+00
4,4.1787891596230919e-02,2.7057375109170296e+00
4,4.1993630107111275e-02,2.7032289905361244e+00
4,3.8946603830071140e-02,2.8058224093261614e+00
4,4.1923490579216613e-02,2.9666170260668587e+00
4,4.1533976018023819e-02,2.6577091251050611e+00
4,4.0418050104826971e-02,3.0434017111042313e+00
4,4.7747257017396308e-02,2.9969816613050106e+00
4,4.2269464236519901e-02,2.9974284275236811e+00
4,4.0818852053574051e-02,2.9756261521291543e+00
4,4.1926902752146666e-02,2.5908617270393783e+00
4,4.2786721350391271e-02,2.6556076184918207e+00
4,4.2786721350391271e-02,2.6555691399364543e+00
4,4.8148208984175489e-02,2.9294564782690040e+00
4,4.8148208984175489e-02,2.9294153844693858e+00
4,4.1704528830102019e-02,3.0495953548833343e+00
4,3.9371574148408320e-02,2.7752205919324435e+00
4,4.1478720274210332e-02,2.9425553781852418e+00
4,4.1726956554000202e-02,2.6695824033483646e+00
4,4.1009482999181619e-02,3.1312693553867716e+00
4,4.1009482999181619e-02,2.6331173082104495e+00
4,4.0904288619023295e-02,3.0289699950726332e+00
4,3.9188218858488721e-02,2.8945239727728023e+00
4,4.2190247514716991e-02,2.5652994640022859e+00
4,4.1062729406683242e-02,2.6144619225526524e+00
4,4.1192226174440995e-02,2.6562887783308105e+00
4,4.1663657640028884e-02,2.6386056290402009e+00
4,4.2632642430465412e-02,2.6388801472095960e+00
4,4.2632642430465412e-02,2.6388801472095960e+00
4,4.7779583075459445e-02,2.9294273418450660e+00
4,4.7779583075459445e-02,2.9294067950339002e+00
4,4.0534672718685043e-02,2.9355907099112390e+00
4,4.8692004543826897e-02,3.0051840034842323e+00
4,4.2090600787750392e-02,2.6979238640299394e+00
4,4.1864982348396904e-02,2.5798684419338409e+00
4,4.2680150898170115e-02,3.0064678223591592e+00
4,4.1738864603502450e-02,2.6049796406582684e+00
4,4.1926902752146666e-02,2.5945533481663512e+00
4,3.9092747438055166e-02,2.7676489877777368e+00
4,4.3030649170722010e-02,2.7417625068120257e+00
4,4.2461417282293690e-02,2.6290130523193591e+00
4,4.1743782064220927e-02,2.9829889836103156e+00
4,4.1220857940078778e-02,2.5904667646700363e+00
4,4.1220857940078778e-02,3.0901011984250548e+00
4,4.1726956554000202e-02,3.0718742035713049e+00
4,4.7593854416265548e-02,2.9849391155867910e+00
4,3.7677099930955332e-02,3.0104257136516832e+00
4,4.1559381958529790e-02,3.0108286027142608e+00
4,3.7843904900246993e-02,2.8993727078695741e+00
4,4.1646536048935659e-02,2.9680237316902645e+00
4,4.1559381958529790e-02,3.0111012954660605e+00
4,4.4104553584863017e-02,2.8079842532182124e+00
4,4.3058217522245659e-02,2.7928045922951061e+00
4,4.4273218741653894e-02,3.0134208596945697e+00
4,4.1533976018023819e-02,3.0983969109807830e+00
4,4.1533976018023819e-02,3.1017446854630513e+00
4,3.3505583214732848e-02,2.9900388287298840e+00
4,4.1188972300165570e-02,2.6097968414476069e+00
4,4.6244399493312535e-02,2.8908253921706017e+00
4,4.6244399493312535e-02,2.8908253921706017e+00
4,3.7861543059197048e-02,2.6866212819273638e+00
4,4.6244399493312535e-02,2.8863811437082472e+00
4,4.2220952825783600e-02,2.5666100778895631e+00
4,4.1695132335021340e-02,2.6084470603898771e+00
4,4.2320324597872466e-02,3.0181677472809088e+00
4,4.2409587561589718e-02,2.7477282421014766e+00
4,4.5513772445543638e-02,2.8960120661992454e+00
4,4.2024023744454492e-02,2.7298226940401178e+00
4,4.1444963354301811e-02,2.5516260079658957e+00
4,4.2546966713192344e-02,3.0201862834534978e+00
4,4.2320324597872466e-02,3.1108227493314686e+00
4,4.4518812907929417e-02,2.8598465113138709e+00
4,4.0731671556448530e-02,2.8743500934995865e+00
4,4.3103205926767772e-02,2.7902175137446772e+00
4,4.2370834607819041e-02,3.0239024449158411e+00
4,4.1923490579216613e-02,3.0238614999663405e+00
4,4.8692004543826897e-02,3.0240034623911045e+00
4,4.8692004543826897e-02,3.0240244514105519e+00
4,4.3340989172521917e-02,2.9480842967818059e+00
4,4.3479380653297234e-02,3.0248270466636229e+00
4,4.2190247514716991e-02,3.0254657068517843e+00
4,4.2546966713192344e-02,3.0372186439240840e+00
4,4.2546966713192344e-02,3.0353745234348968e+00
4,4.2269464236519901e-02,2.6572109006529994e+00
4,4.3470848302177810e-02,2.7715334430931615e+00
4,4.2190247514716991e-02,3.0268559080392810e+00
4,4.7996763127733127e-02,3.0272954832906613e+00
4,4.7996763127733127e-02,3.0272954832906613e+00
4,4.6923308760557447e-02,2.9348685398325318e+00
4,4.1708872819143157e-02,2.9927457272719278e+00
4,4.0737423065517045e-02,2.5218948831129793e+00
4,4.0737423065517045e-02,3.0148532609039922e+00
4,4.1807652058163322e-02,3.0856015849401315e+00
4,4.3675515557476764e-02,3.0292856610228434e+00
4,4.3117414892576006e-02,2.6422676586207356e+00
